"","Season","Player","DraftPos","Tm","YrsPlayed","G","MP","TSPerc","ASTPerc","DraftYear","PER","WS","VORP","BPM"
"826","2012-13","Jimmy Butler",30,"CHI",2,82,2134,0.574,8.6,2011,15.2,7,2.1,2
"827","2013-14","Jimmy Butler",30,"CHI",3,67,2591,0.522,11.1,2011,13.5,7.1,2,1.1
"828","2014-15","Jimmy Butler",30,"CHI",4,65,2513,0.583,14.4,2011,21.3,11.2,4.2,4.6
"829","2015-16","Jimmy Butler",30,"CHI",5,67,2474,0.562,21.4,2011,21.3,9.1,3.9,4.4
"830","2016-17","Jimmy Butler",30,"CHI",6,76,2809,0.586,24.8,2011,25.1,13.8,6.6,7.3
"831","2017-18","Jimmy Butler",30,"MIN",7,59,2164,0.59,20.6,2011,23.7,8.9,4.2,5.8
"832","2018-19","Jimmy Butler",30,"TOT",8,65,2185,0.571,18,2011,20.2,7.9,3.2,3.7
"833","2018-19","Jimmy Butler",30,"MIN",8,10,361,0.579,18.2,2011,22.3,1.3,0.8,6.9
"834","2018-19","Jimmy Butler",30,"PHI",8,55,1824,0.569,18,2011,19.8,6.6,2.4,3.1
"835","2014-15","Bojan Bogdanović",31,"BRK",4,78,1854,0.562,5.8,2011,11.6,2.4,0.1,-1.7
"836","2015-16","Bojan Bogdanović",31,"BRK",5,79,2115,0.55,7.3,2011,10.7,0.9,-0.8,-3.5
"837","2016-17","Bojan Bogdanović",31,"TOT",6,81,2083,0.585,8.7,2011,13.5,2.9,-0.1,-2.2
"838","2016-17","Bojan Bogdanović",31,"BRK",6,55,1482,0.572,10.1,2011,13,1.6,-0.2,-2.6
"839","2016-17","Bojan Bogdanović",31,"WAS",6,26,601,0.617,5.2,2011,14.7,1.3,0.1,-1.2
"840","2017-18","Bojan Bogdanović",31,"IND",7,80,2464,0.605,7.1,2011,13.9,5.4,0.8,-0.7
"841","2018-19","Bojan Bogdanović",31,"IND",8,81,2573,0.613,9.5,2011,16.1,6.8,1.7,0.7
"842","2016-17","Dāvis Bertāns",42,"SAS",6,67,808,0.609,8.3,2011,12.9,2.3,0.7,1.3
"843","2017-18","Dāvis Bertāns",42,"SAS",7,77,1086,0.588,10.3,2011,14.1,3.1,1,1.6
"844","2018-19","Dāvis Bertāns",42,"SAS",8,76,1632,0.632,8.2,2011,13,4,1.4,1.3
"845","2011-12","Isaiah Thomas",60,"SAC",1,65,1656,0.574,25.6,2011,17.6,4.3,1.2,0.8
"846","2012-13","Isaiah Thomas",60,"SAC",2,79,2122,0.574,24.6,2011,17.5,5,1.3,0.5
"847","2013-14","Isaiah Thomas",60,"SAC",3,72,2497,0.574,32.2,2011,20.5,7.7,3.2,3.2
"848","2014-15","Isaiah Thomas",60,"TOT",4,67,1726,0.579,27.2,2011,20.6,6.1,2.3,3.2
"849","2014-15","Isaiah Thomas",60,"PHO",4,46,1181,0.579,23.6,2011,19.7,4,1.4,2.5
"850","2014-15","Isaiah Thomas",60,"BOS",4,21,545,0.579,35.2,2011,22.3,2.1,0.9,4.6
"851","2015-16","Isaiah Thomas",60,"BOS",5,82,2644,0.562,32.7,2011,21.5,9.7,4.2,4.3
"852","2016-17","Isaiah Thomas",60,"BOS",6,76,2569,0.625,32.5,2011,26.5,12.5,5.6,6.7
"853","2017-18","Isaiah Thomas",60,"TOT",7,32,862,0.508,27.1,2011,12.6,0.2,-0.6,-4.9
"854","2017-18","Isaiah Thomas",60,"CLE",7,15,406,0.493,25.1,2011,12.3,-0.1,-0.3,-4.8
"855","2017-18","Isaiah Thomas",60,"LAL",7,17,456,0.52,28.8,2011,12.8,0.2,-0.3,-4.9
"856","2018-19","Isaiah Thomas",60,"DEN",8,12,181,0.437,18.6,2011,7,-0.3,-0.2,-6.5
"857","2010-11","Derrick Favors",3,"TOT",1,78,1535,0.542,4.2,2010,13.9,2.9,-0.5,-3.2
"858","2010-11","Derrick Favors",3,"NJN",1,56,1091,0.54,3.2,2010,12.6,1.9,-0.5,-3.9
"859","2010-11","Derrick Favors",3,"UTA",1,22,444,0.545,6.7,2010,16.8,1,0,-1.6
"860","2011-12","Derrick Favors",3,"UTA",2,65,1376,0.537,5,2010,17.1,3,0.3,-1.1
"861","2012-13","Derrick Favors",3,"UTA",3,77,1787,0.533,6.8,2010,17.5,4.4,0.7,-0.5
"862","2013-14","Derrick Favors",3,"UTA",4,73,2201,0.556,7.3,2010,19,5.1,1.2,0.1
"863","2014-15","Derrick Favors",3,"UTA",5,74,2280,0.558,9.4,2010,21.8,8.3,2.6,2.5
"864","2015-16","Derrick Favors",3,"UTA",6,62,1983,0.551,8.9,2010,21.6,7.1,2.6,3.3
"865","2016-17","Derrick Favors",3,"UTA",7,50,1186,0.512,7.9,2010,15.8,2.7,0.6,-0.1
"866","2017-18","Derrick Favors",3,"UTA",8,77,2153,0.593,7.8,2010,18.8,8,1.9,1.5
"867","2018-19","Derrick Favors",3,"UTA",9,76,1766,0.624,8,2010,21.8,7.9,2.4,3.3
"868","2010-11","DeMarcus Cousins",5,"SAC",1,81,2309,0.484,14.7,2010,14.6,1.1,-0.4,-2.6
"869","2011-12","DeMarcus Cousins",5,"SAC",2,64,1950,0.499,9.5,2010,21.7,4.2,0.6,-0.8
"870","2012-13","DeMarcus Cousins",5,"SAC",3,75,2289,0.524,15.3,2010,20.2,4.4,1.2,0.2
"871","2013-14","DeMarcus Cousins",5,"SAC",4,71,2298,0.555,17.8,2010,26.1,7.9,4.2,5.2
"872","2014-15","DeMarcus Cousins",5,"SAC",5,59,2013,0.545,20.4,2010,25.2,6,3.2,4.3
"873","2015-16","DeMarcus Cousins",5,"SAC",6,65,2246,0.538,17,2010,23.6,5.7,3,3.3
"874","2016-17","DeMarcus Cousins",5,"TOT",7,72,2465,0.562,25.8,2010,25.8,7.6,5.5,6.8
"875","2016-17","DeMarcus Cousins",5,"SAC",7,55,1891,0.562,27.4,2010,26.5,6,4.4,7.2
"876","2016-17","DeMarcus Cousins",5,"NOP",7,17,574,0.564,20.6,2010,23.2,1.6,1.1,5.5
"877","2017-18","DeMarcus Cousins",5,"NOP",8,48,1737,0.583,23,2010,22.6,4.7,2.9,4.7
"878","2018-19","DeMarcus Cousins",5,"GSW",9,30,771,0.562,20.4,2010,21.4,2.4,1,3
"879","2010-11","Gordon Hayward",9,"UTA",1,72,1218,0.578,10.2,2010,10.7,1.2,-0.1,-2.2
"880","2011-12","Gordon Hayward",9,"UTA",2,66,2015,0.568,15.9,2010,15.5,4.9,1.8,1.5
"881","2012-13","Gordon Hayward",9,"UTA",3,72,2104,0.564,16.7,2010,16.8,5.4,2.1,2
"882","2013-14","Gordon Hayward",9,"UTA",4,77,2800,0.52,24.1,2010,16.2,3.6,2,0.8
"883","2014-15","Gordon Hayward",9,"UTA",5,76,2618,0.567,21.7,2010,20.2,8.7,4,4
"884","2015-16","Gordon Hayward",9,"UTA",6,80,2893,0.559,18.2,2010,18.3,8.9,3.3,2.6
"885","2016-17","Gordon Hayward",9,"UTA",7,73,2516,0.595,18.2,2010,22.2,10.4,4.5,5
"886","2017-18","Gordon Hayward",9,"BOS",8,1,5,0.5,0,2010,7.3,0,0,-7.4
"887","2018-19","Gordon Hayward",9,"BOS",9,72,1863,0.575,18.4,2010,15.6,4.9,1.3,0.8
"888","2010-11","Paul George",10,"IND",1,61,1265,0.542,8.3,2010,13,2.4,0.6,-0.1
"889","2011-12","Paul George",10,"IND",2,66,1958,0.555,13.6,2010,16.5,6,2.7,3.4
"890","2012-13","Paul George",10,"IND",3,79,2972,0.531,19.6,2010,16.8,9,4.4,3.8
"891","2013-14","Paul George",10,"IND",4,80,2898,0.555,17.9,2010,20.1,10.8,5,4.9
"892","2014-15","Paul George",10,"IND",5,6,91,0.492,11.8,2010,13,0,0,-2.2
"893","2015-16","Paul George",10,"IND",6,81,2819,0.557,20.3,2010,20.9,9.2,4.9,4.9
"894","2016-17","Paul George",10,"IND",7,75,2689,0.587,16.1,2010,20.2,7.1,3.4,3.1
"895","2017-18","Paul George",10,"OKC",8,79,2891,0.57,14.5,2010,18.7,8.9,3.6,2.9
"896","2018-19","Paul George",10,"OKC",9,77,2841,0.583,17.7,2010,23.3,11.9,6.6,7.2
"897","2010-11","Ed Davis",13,"TOR",1,65,1602,0.583,3.8,2010,15.8,4,0.4,-0.9
"898","2011-12","Ed Davis",13,"TOR",2,66,1534,0.544,6.5,2010,14.2,3.9,0.7,-0.3
"899","2012-13","Ed Davis",13,"TOT",3,81,1631,0.561,6.7,2010,17.8,5.4,0.9,0.2
"900","2012-13","Ed Davis",13,"TOR",3,45,1087,0.57,8.8,2010,18.1,3.3,0.6,0.4
"901","2012-13","Ed Davis",13,"MEM",3,36,544,0.539,2.4,2010,17.2,2.1,0.3,-0.1
"902","2013-14","Ed Davis",13,"MEM",4,63,956,0.542,4.5,2010,15.9,2.6,0.2,-1.2
"903","2014-15","Ed Davis",13,"LAL",5,79,1840,0.594,8.3,2010,20,6.3,1.6,1.5
"904","2015-16","Ed Davis",13,"POR",6,81,1684,0.616,7.7,2010,18.7,6.7,1.6,1.9
"905","2016-17","Ed Davis",13,"POR",7,46,789,0.563,4.6,2010,11.5,1.7,-0.4,-4.1
"906","2017-18","Ed Davis",13,"POR",8,78,1471,0.607,3.9,2010,15.5,5,0.5,-0.6
"907","2018-19","Ed Davis",13,"BRK",9,81,1446,0.632,6,2010,17.3,5.7,0.7,0
"908","2010-11","Eric Bledsoe",18,"LAC",1,81,1841,0.499,24.2,2010,10.8,0.3,-0.1,-2.2
"909","2011-12","Eric Bledsoe",18,"LAC",2,40,464,0.454,21.6,2010,11.2,0.2,0,-1.6
"910","2012-13","Eric Bledsoe",18,"LAC",3,76,1553,0.513,23.5,2010,17.5,3.7,2.2,3.5
"911","2013-14","Eric Bledsoe",18,"PHO",4,43,1416,0.578,27,2010,19.6,4.1,1.8,3.1
"912","2014-15","Eric Bledsoe",18,"PHO",5,81,2800,0.555,27.9,2010,18.4,7,2.9,2.1
"913","2015-16","Eric Bledsoe",18,"PHO",6,31,1059,0.557,31.8,2010,20,2.5,1.4,3.3
"914","2016-17","Eric Bledsoe",18,"PHO",7,66,2176,0.563,31.1,2010,20.5,5.3,3.1,3.6
"915","2017-18","Eric Bledsoe",18,"TOT",8,74,2322,0.582,25.7,2010,19.7,5.6,2.6,2.5
"916","2017-18","Eric Bledsoe",18,"PHO",8,3,83,0.509,17.9,2010,13,0,0,-3.2
"917","2017-18","Eric Bledsoe",18,"MIL",8,71,2239,0.585,26,2010,20,5.7,2.7,2.8
"918","2018-19","Eric Bledsoe",18,"MIL",9,78,2272,0.577,27.4,2010,19.3,8.2,2.9,3.1
"919","2010-11","Avery Bradley",19,"BOS",1,31,162,0.36,11.9,2010,2.2,-0.5,-0.4,-11.1
"920","2011-12","Avery Bradley",19,"BOS",2,64,1368,0.555,10.8,2010,11.3,2.4,0.1,-1.7
"921","2012-13","Avery Bradley",19,"BOS",3,50,1435,0.461,11.6,2010,8.8,0.4,-0.6,-3.7
"922","2013-14","Avery Bradley",19,"BOS",4,60,1855,0.51,8.1,2010,12.7,1.8,0.1,-1.9
"923","2014-15","Avery Bradley",19,"BOS",5,77,2428,0.507,8.9,2010,11.5,2.5,-0.1,-2.2
"924","2015-16","Avery Bradley",19,"BOS",6,76,2536,0.538,9.8,2010,13.2,4.8,1.2,-0.1
"925","2016-17","Avery Bradley",19,"BOS",7,55,1835,0.548,11,2010,14.4,3.1,0.7,-0.6
"926","2017-18","Avery Bradley",19,"TOT",8,46,1433,0.496,10.4,2010,9.6,-0.2,-0.7,-4
"927","2017-18","Avery Bradley",19,"DET",8,40,1268,0.497,10.5,2010,9.7,-0.2,-0.6,-3.9
"928","2017-18","Avery Bradley",19,"LAC",8,6,165,0.492,9.8,2010,9,0,-0.1,-4.4
"929","2018-19","Avery Bradley",19,"TOT",9,63,1905,0.496,11.8,2010,7.6,0.3,-0.8,-3.7
"930","2018-19","Avery Bradley",19,"LAC",9,49,1463,0.464,8.8,2010,5.5,-0.3,-1,-4.6
"931","2018-19","Avery Bradley",19,"MEM",9,14,442,0.565,21.6,2010,14.5,0.7,0.1,-0.9
"932","2010-11","Hassan Whiteside",33,"SAC",1,1,2,NA,0,2010,-17.9,0,0,-27.9
"933","2011-12","Hassan Whiteside",33,"SAC",2,18,109,0.449,0,2010,16.2,0.2,0,-1.6
"934","2014-15","Hassan Whiteside",33,"MIA",5,48,1142,0.619,1,2010,26.2,5.3,1.8,4.1
"935","2015-16","Hassan Whiteside",33,"MIA",6,73,2125,0.629,2.4,2010,25.6,10.3,3.3,4.1
"936","2016-17","Hassan Whiteside",33,"MIA",7,77,2513,0.579,3.8,2010,22.6,9.5,2.2,1.5
"937","2017-18","Hassan Whiteside",33,"MIA",8,54,1364,0.573,6.9,2010,24.1,5.3,1.6,2.6
"938","2018-19","Hassan Whiteside",33,"MIA",9,72,1674,0.564,5.6,2010,23.5,6.3,1.8,2.3
"939","2015-16","Nemanja Bjelica",35,"MIN",6,60,1075,0.594,11.4,2010,11.2,1.9,0.3,-0.7
"940","2016-17","Nemanja Bjelica",35,"MIN",7,65,1190,0.526,9.6,2010,11,1.5,0.1,-1.6
"941","2017-18","Nemanja Bjelica",35,"MIN",8,67,1371,0.581,8.7,2010,12.6,2.8,0.7,0.1
"942","2018-19","Nemanja Bjelica",35,"SAC",9,77,1788,0.585,11.1,2010,15.4,4.5,1.3,0.9
"943","2010-11","Blake Griffin",1,"LAC",2,82,3112,0.549,18.7,2009,21.9,9.8,3.6,2.6
"944","2011-12","Blake Griffin",1,"LAC",3,66,2392,0.557,16.6,2009,23.4,9.2,3.4,3.7
"945","2012-13","Blake Griffin",1,"LAC",4,80,2598,0.572,19.9,2009,22.4,10.6,4,4.1
"946","2013-14","Blake Griffin",1,"LAC",5,80,2863,0.583,19.2,2009,23.9,12.2,4.7,4.5
"947","2014-15","Blake Griffin",1,"LAC",6,67,2356,0.551,26.2,2009,22.8,9,3.6,4
"948","2015-16","Blake Griffin",1,"LAC",7,35,1170,0.544,27.2,2009,22.1,3.8,1.9,4.5
"949","2016-17","Blake Griffin",1,"LAC",8,61,2076,0.569,24.5,2009,22.6,7.7,3.5,4.7
"950","2017-18","Blake Griffin",1,"TOT",9,58,1970,0.544,28.1,2009,19.6,4.9,2.7,3.4
"951","2017-18","Blake Griffin",1,"LAC",9,33,1139,0.553,25.6,2009,20.4,3,1.6,3.4
"952","2017-18","Blake Griffin",1,"DET",9,25,831,0.531,31.5,2009,18.5,1.9,1.1,3.4
"953","2018-19","Blake Griffin",1,"DET",10,75,2622,0.581,27.1,2009,21,8,4.7,5.1
"954","2009-10","James Harden",3,"OKC",1,76,1738,0.551,12.3,2009,14,4.5,1.1,0.5
"955","2010-11","James Harden",3,"OKC",2,82,2189,0.598,12.8,2009,16.4,7.1,2.2,1.9
"956","2011-12","James Harden",3,"OKC",3,62,1946,0.66,19.3,2009,21.1,9.3,3.1,4.3
"957","2012-13","James Harden",3,"HOU",4,78,2985,0.6,25.7,2009,22.9,12.8,5.8,5.6
"958","2013-14","James Harden",3,"HOU",5,73,2777,0.618,27.3,2009,23.5,12.8,5.3,5.6
"959","2014-15","James Harden",3,"HOU",6,81,2981,0.605,34.6,2009,26.7,16.4,8.1,8.8
"960","2015-16","James Harden",3,"HOU",7,82,3125,0.598,35.4,2009,25.3,13.3,6.8,6.6
"961","2016-17","James Harden",3,"HOU",8,81,2947,0.613,50.7,2009,27.4,15,8,8.7
"962","2017-18","James Harden",3,"HOU",9,72,2551,0.619,45.1,2009,29.8,15.4,7.7,9.9
"963","2018-19","James Harden",3,"HOU",10,78,2867,0.616,39.5,2009,30.6,15.2,9.3,11
"964","2011-12","Ricky Rubio",5,"MIN",3,41,1404,0.476,37.4,2009,14.6,2,1.1,1
"965","2012-13","Ricky Rubio",5,"MIN",4,57,1691,0.482,38.8,2009,16.2,3,1.3,1.1
"966","2013-14","Ricky Rubio",5,"MIN",5,82,2638,0.491,37.8,2009,15.4,5.9,2.1,1.2
"967","2014-15","Ricky Rubio",5,"MIN",6,22,692,0.452,43.5,2009,15.2,0.5,0.3,-0.1
"968","2015-16","Ricky Rubio",5,"MIN",7,76,2323,0.529,41.4,2009,17.6,5.8,2.3,1.8
"969","2016-17","Ricky Rubio",5,"MIN",8,75,2469,0.539,38.9,2009,16.8,6.1,1.8,0.9
"970","2017-18","Ricky Rubio",5,"UTA",9,77,2254,0.537,28.4,2009,15.4,5.3,1.6,0.7
"971","2018-19","Ricky Rubio",5,"UTA",10,68,1899,0.52,32.1,2009,14,3.7,0.9,-0.2
"972","2009-10","Stephen Curry",7,"GSW",1,80,2896,0.568,24.6,2009,16.3,4.7,2,0.7
"973","2010-11","Stephen Curry",7,"GSW",2,74,2489,0.595,28.1,2009,19.4,6.6,2.7,2.3
"974","2011-12","Stephen Curry",7,"GSW",3,26,732,0.605,32.3,2009,21.2,2.2,1.2,4.3
"975","2012-13","Stephen Curry",7,"GSW",4,78,2983,0.589,31.1,2009,21.3,11.2,5.6,5.4
"976","2013-14","Stephen Curry",7,"GSW",5,78,2846,0.61,39.9,2009,24.1,13.4,6.7,7.4
"977","2014-15","Stephen Curry",7,"GSW",6,80,2613,0.638,38.6,2009,28,15.7,7.9,9.9
"978","2015-16","Stephen Curry",7,"GSW",7,79,2700,0.669,33.7,2009,31.5,17.9,9.5,11.9
"979","2016-17","Stephen Curry",7,"GSW",8,79,2638,0.624,31.2,2009,24.6,12.6,5.9,6.9
"980","2017-18","Stephen Curry",7,"GSW",9,51,1631,0.675,30.3,2009,28.2,9.1,4,7.7
"981","2018-19","Stephen Curry",7,"GSW",10,69,2331,0.641,24.2,2009,24.4,9.7,5.1,6.6
"982","2009-10","DeMar DeRozan",9,"TOR",1,77,1664,0.554,4.9,2009,12.5,2.3,-0.3,-2.8
"983","2010-11","DeMar DeRozan",9,"TOR",2,82,2851,0.53,8.6,2009,14.5,3.2,-0.3,-2.5
"984","2011-12","DeMar DeRozan",9,"TOR",3,63,2206,0.503,10.8,2009,12.8,2.5,-0.4,-2.7
"985","2012-13","DeMar DeRozan",9,"TOR",4,82,3013,0.523,12,2009,14.7,4.7,0.4,-1.4
"986","2013-14","DeMar DeRozan",9,"TOR",5,79,3017,0.532,18.9,2009,18.4,8.8,2.8,1.7
"987","2014-15","DeMar DeRozan",9,"TOR",6,60,2100,0.51,17,2009,17.4,4,0.6,-0.9
"988","2015-16","DeMar DeRozan",9,"TOR",7,78,2804,0.55,20.8,2009,21.5,9.9,3.2,2.5
"989","2016-17","DeMar DeRozan",9,"TOR",8,74,2620,0.552,20.6,2009,24,9,3.3,3
"990","2017-18","DeMar DeRozan",9,"TOR",9,80,2711,0.555,25,2009,21,9.6,3.2,2.8
"991","2018-19","DeMar DeRozan",9,"SAS",10,77,2688,0.542,27.6,2009,19.6,6.3,2.2,1.1
"992","2009-10","James Johnson",16,"CHI",1,65,757,0.532,9.8,2009,10.4,0.8,-0.1,-2.4
"993","2010-11","James Johnson",16,"TOT",2,38,822,0.505,16.4,2009,12.6,0.6,0.3,-0.6
"994","2010-11","James Johnson",16,"CHI",2,13,123,0.449,18.1,2009,8.8,0,-0.1,-3.4
"995","2010-11","James Johnson",16,"TOR",2,25,699,0.517,16.1,2009,13.2,0.6,0.3,-0.2
"996","2011-12","James Johnson",16,"TOR",3,62,1561,0.498,13.9,2009,14.5,2.6,1.3,1.5
"997","2012-13","James Johnson",16,"SAC",4,54,878,0.442,10.2,2009,10.2,-0.5,-0.3,-3.5
"998","2013-14","James Johnson",16,"MEM",5,52,956,0.552,18.2,2009,18.5,3,1.6,4.5
"999","2014-15","James Johnson",16,"TOR",6,70,1370,0.617,11.4,2009,17.9,4.1,1.5,2.4
"1000","2015-16","James Johnson",16,"TOR",7,57,926,0.532,11.4,2009,11.4,1.3,0.2,-1
"1001","2016-17","James Johnson",16,"MIA",8,76,2085,0.564,20.9,2009,17,5.1,2.5,2.8
"1002","2017-18","James Johnson",16,"MIA",9,73,1943,0.575,22.5,2009,15.8,5,1.7,1.6
"1003","2018-19","James Johnson",16,"MIA",10,55,1164,0.522,17,2009,10.9,1.5,0.2,-1.2
"1004","2009-10","Jrue Holiday",17,"PHI",1,73,1767,0.526,24.4,2009,12.3,1.2,0.1,-1.7
"1005","2010-11","Jrue Holiday",17,"PHI",2,82,2901,0.525,29,2009,15.4,5.7,2,0.8
"1006","2011-12","Jrue Holiday",17,"PHI",3,65,2196,0.496,21.6,2009,14.7,4.2,1.3,0.4
"1007","2012-13","Jrue Holiday",17,"PHI",4,78,2926,0.496,36.5,2009,16.7,3.3,1.9,0.5
"1008","2013-14","Jrue Holiday",17,"NOP",5,34,1143,0.505,38.9,2009,17.1,1.5,0.7,0.4
"1009","2014-15","Jrue Holiday",17,"NOP",6,40,1303,0.522,34.9,2009,18.8,3.4,1.6,2.8
"1010","2015-16","Jrue Holiday",17,"NOP",7,65,1831,0.529,37.3,2009,19.7,3.4,1.9,2.1
"1011","2016-17","Jrue Holiday",17,"NOP",8,67,2190,0.532,35.9,2009,17.1,3.8,1.8,1.3
"1012","2017-18","Jrue Holiday",17,"NOP",9,81,2927,0.57,24.9,2009,17.8,7.1,2.7,1.6
"1013","2018-19","Jrue Holiday",17,"NOP",10,67,2402,0.555,31.8,2009,19.4,5.4,3.1,3
"1014","2009-10","Taj Gibson",26,"CHI",1,82,2204,0.521,5,2009,13.8,4.7,0,-2
"1015","2010-11","Taj Gibson",26,"CHI",2,80,1742,0.502,5.3,2009,14.3,5.2,0.5,-0.9
"1016","2011-12","Taj Gibson",26,"CHI",3,63,1284,0.522,5.9,2009,16.9,4.5,0.9,0.8
"1017","2012-13","Taj Gibson",26,"CHI",4,65,1459,0.518,7.1,2009,14.4,3.3,0.3,-1.1
"1018","2013-14","Taj Gibson",26,"CHI",5,82,2351,0.524,7.3,2009,16,5.7,0.6,-1
"1019","2014-15","Taj Gibson",26,"CHI",6,62,1692,0.545,6.9,2009,16.1,4.8,0.7,-0.4
"1020","2015-16","Taj Gibson",26,"CHI",7,73,1936,0.556,8.3,2009,15.7,5.4,1,0
"1021","2016-17","Taj Gibson",26,"TOT",8,78,1989,0.543,5.9,2009,15,4,0.2,-1.5
"1022","2016-17","Taj Gibson",26,"CHI",8,55,1502,0.549,6.5,2009,15.4,3.3,0.3,-1.2
"1023","2016-17","Taj Gibson",26,"OKC",8,23,487,0.528,4.2,2009,13.8,0.8,-0.1,-2.5
"1024","2017-18","Taj Gibson",26,"MIN",9,82,2726,0.61,5.2,2009,15.4,7.2,1,-0.5
"1025","2018-19","Taj Gibson",26,"MIN",10,70,1686,0.612,7.3,2009,17.8,5.1,0.8,-0.1
"1026","2009-10","Wayne Ellington",28,"MIN",1,76,1384,0.527,8.3,2009,9.6,0.4,-0.5,-3.5
"1027","2010-11","Wayne Ellington",28,"MIN",2,62,1181,0.488,9.4,2009,8.6,0.3,-0.5,-3.5
"1028","2011-12","Wayne Ellington",28,"MIN",3,51,973,0.487,5.5,2009,9.4,0.8,-0.2,-2.8
"1029","2012-13","Wayne Ellington",28,"TOT",4,78,1661,0.546,10.1,2009,12.2,3.2,0.6,-0.5
"1030","2012-13","Wayne Ellington",28,"MEM",4,40,676,0.529,9.9,2009,9.8,1.3,0.2,-0.6
"1031","2012-13","Wayne Ellington",28,"CLE",4,38,985,0.556,10.3,2009,13.9,1.9,0.4,-0.5
"1032","2013-14","Wayne Ellington",28,"DAL",5,45,393,0.554,7.1,2009,12.2,0.7,0.1,-0.8
"1033","2014-15","Wayne Ellington",28,"LAL",6,65,1675,0.504,10.2,2009,11.6,1.2,-0.1,-2.3
"1034","2015-16","Wayne Ellington",28,"BRK",7,76,1615,0.498,7.8,2009,10.1,0.8,-0.3,-2.8
"1035","2016-17","Wayne Ellington",28,"MIA",8,62,1500,0.565,7.1,2009,12.6,3.3,0.7,-0.1
"1036","2017-18","Wayne Ellington",28,"MIA",9,77,2041,0.588,5.9,2009,12.5,4.5,1.2,0.4
"1037","2018-19","Wayne Ellington",28,"TOT",10,53,1297,0.569,8.3,2009,11.8,2.6,0.7,0
"1038","2018-19","Wayne Ellington",28,"MIA",10,25,533,0.547,7.8,2009,10.8,1,0.3,0.2
"1039","2018-19","Wayne Ellington",28,"DET",10,28,764,0.584,8.6,2009,12.5,1.6,0.4,-0.1
"1040","2012-13","Patrick Beverley",42,"HOU",4,41,713,0.551,24.2,2009,15.4,2.2,1,3.8
"1041","2013-14","Patrick Beverley",42,"HOU",5,56,1751,0.545,12.8,2009,12.4,4.2,1.2,0.6
"1042","2014-15","Patrick Beverley",42,"HOU",6,56,1727,0.509,17.2,2009,11.3,3.5,0.9,0.1
"1043","2015-16","Patrick Beverley",42,"HOU",7,71,2041,0.553,17.9,2009,13,4.4,1.1,0.2
"1044","2016-17","Patrick Beverley",42,"HOU",8,67,2058,0.546,18.8,2009,13,5.3,1.6,1.1
"1045","2017-18","Patrick Beverley",42,"LAC",9,11,334,0.53,13.8,2009,12.4,0.4,0.2,0.5
"1046","2018-19","Patrick Beverley",42,"LAC",10,78,2137,0.561,18.4,2009,11.8,4.8,1.5,0.9
"1047","2009-10","Danny Green",46,"CLE",1,20,115,0.48,6.7,2009,12.3,0.2,0.1,-0.2
"1048","2010-11","Danny Green",46,"SAS",2,8,92,0.586,3.6,2009,13.2,0.1,0,-0.6
"1049","2011-12","Danny Green",46,"SAS",3,66,1522,0.579,8.3,2009,15.5,4.5,1.9,3
"1050","2012-13","Danny Green",46,"SAS",4,80,2201,0.6,9.5,2009,14.1,5.9,2.7,2.8
"1051","2013-14","Danny Green",46,"SAS",5,68,1651,0.58,8.9,2009,13.9,4.2,2.2,3.2
"1052","2014-15","Danny Green",46,"SAS",6,81,2312,0.596,10.3,2009,16.5,7.8,3.8,4.6
"1053","2015-16","Danny Green",46,"SAS",7,79,2062,0.492,9.3,2009,10.5,4.2,1.6,1.1
"1054","2016-17","Danny Green",46,"SAS",8,68,1807,0.537,9.6,2009,10.1,3.4,1.3,0.8
"1055","2017-18","Danny Green",46,"SAS",9,70,1791,0.509,8.9,2009,11.4,2.9,1.1,0.4
"1056","2018-19","Danny Green",46,"TOR",10,80,2216,0.632,7.7,2009,13,5.9,2.2,2
"1057","2009-10","Patty Mills",55,"POR",1,10,38,0.48,27.1,2009,11.9,0,-0.1,-10.2
"1058","2010-11","Patty Mills",55,"POR",2,64,783,0.506,24.3,2009,13,0.7,0.1,-1.5
"1059","2011-12","Patty Mills",55,"SAS",3,16,261,0.604,25.9,2009,21.5,0.9,0.3,2.5
"1060","2012-13","Patty Mills",55,"SAS",4,58,656,0.59,14.9,2009,14.1,1.5,0.4,0.2
"1061","2013-14","Patty Mills",55,"SAS",5,81,1527,0.588,15.3,2009,18.7,5.6,2.3,4
"1062","2014-15","Patty Mills",55,"SAS",6,51,801,0.496,16.9,2009,13,1.4,0.4,-0.3
"1063","2015-16","Patty Mills",55,"SAS",7,81,1662,0.541,20.1,2009,14.6,4.8,1.5,1.5
"1064","2016-17","Patty Mills",55,"SAS",8,80,1754,0.578,24.3,2009,15.2,5.1,1.6,1.6
"1065","2017-18","Patty Mills",55,"SAS",9,82,2107,0.558,16,2009,11.8,4.1,0.5,-1
"1066","2018-19","Patty Mills",55,"SAS",10,82,1908,0.572,17.6,2009,13.2,3.5,0.8,-0.3
"1067","2008-09","Derrick Rose",1,"CHI",1,81,3000,0.516,28.8,2008,16,4.9,1.2,-0.4
"1068","2009-10","Derrick Rose",1,"CHI",2,78,2871,0.532,30.3,2008,18.6,6,2.7,1.7
"1069","2010-11","Derrick Rose",1,"CHI",3,81,3026,0.55,38.7,2008,23.5,13.1,6.7,6.8
"1070","2011-12","Derrick Rose",1,"CHI",4,39,1375,0.532,40.3,2008,23,6,2.9,6.4
